MES;DIA;HORA;PROVINCIA;CANTON;ZONA;NUM_FALLECIDO;NUM_LESIONADO;TOTAL_VICTIMAS;CLASE;CAUSA
AGOSTO;MIÉRCOLES;10:00 A 10:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EXCESO VELOCIDAD
AGOSTO;JUEVES;05:00 A 05:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;05:00 A 05:59;TUNGURAHUA;QUERO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;19:00 A 19:59;COTOPAXI;LA MANA;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;21:00 A 21:59;AZUAY;CUENCA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;21:00 A 21:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;18:00 A 18:59;MANABÍ;PORTOVIEJO;RURAL;1;1;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;18:00 A 18:59;GUAYAS;DURAN;RURAL;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;JUEVES;01:00 A 01:59;AZUAY;CUENCA;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;JUEVES;05:00 A 05:59;GUAYAS;ALFREDO BAQUERIZO MORENO;RURAL;0;2;2;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;07:00 A 07:59;MANABÍ;JIPIJAPA;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;JUEVES;11:00 A 11:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
AGOSTO;JUEVES;11:00 A 11:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;08:00 A 08:59;LOS RÍOS;BUENA FE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;05:00 A 05:59;LOS RÍOS;BUENA FE;RURAL;0;2;2;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;23:00 A 23:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;14:00 A 14:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;2;2;ATROPELLOS;IMPRUDENCIA  DEL PEATÓN
AGOSTO;JUEVES;18:00 A 18:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;04:00 A 04:59;TUNGURAHUA;AMBATO;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;19:00 A 19:59;MORONA SANTIAGO;MORONA;RURAL;1;0;1;CHOQUES;EMBRIAGUEZ O DROGA
AGOSTO;VIERNES;10:00 A 10:59;LOS RÍOS;VENTANAS;RURAL;1;0;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;21:00 A 21:59;CARCHI;TULCAN;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;16:00 A 16:59;IMBABURA;IBARRA;RURAL;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;16:00 A 16:59;PICHINCHA;CAYAMBE;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;16:00 A 16:59;LOS RÍOS;PUEBLOVIEJO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;15:00 A 15:59;LOS RÍOS;PUEBLOVIEJO;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;00:00 A 00:59;GUAYAS;PEDRO CARBO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;20:00 A 20:59;GUAYAS;NARANJAL;RURAL;0;0;0;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;22:00 A 22:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;21:00 A 21:59;EL ORO;MACHALA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;20:00 A 20:59;EL ORO;ARENILLAS;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;14:00 A 14:59;GUAYAS;DAULE;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;20:00 A 20:59;MANABÍ;BOLIVAR;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;06:00 A 06:59;LOS RÍOS;QUEVEDO;RURAL;0;2;2;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;11:00 A 11:59;MANABÍ;CHONE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;03:00 A 03:59;GUAYAS;DURAN;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;VIERNES;07:00 A 07:59;CHIMBORAZO;RIOBAMBA;RURAL;0;2;2;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
AGOSTO;SÁBADO;08:00 A 08:59;ESMERALDAS;ESMERALDAS;RURAL;1;1;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;06:00 A 06:59;ESMERALDAS;ATACAMES;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;02:00 A 02:59;MANABÍ;SUCRE;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;14:00 A 14:59;PASTAZA;PASTAZA;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;15:00 A 15:59;BOLÍVAR;LAS NAVES;RURAL;1;0;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;23:00 A 23:59;LOS RÍOS;BUENA FE;RURAL;1;0;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;20:00 A 20:59;IMBABURA;IBARRA;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;15:00 A 15:59;GUAYAS;EL TRIUNFO;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;23:00 A 23:59;MANABÍ;CHONE;RURAL;1;0;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;SÁBADO;22:00 A 22:59;GUAYAS;NOBOL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;22:00 A 22:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;19:00 A 19:59;GUAYAS;DAULE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;19:00 A 19:59;MANABÍ;PORTOVIEJO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;23:00 A 23:59;AZUAY;CUENCA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;17:00 A 17:59;EL ORO;MACHALA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;20:00 A 20:59;GUAYAS;SANTA LUCIA;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;18:00 A 18:59;LOS RÍOS;BABA;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;20:00 A 20:59;AZUAY;CUENCA;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;13:00 A 13:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;17:00 A 17:59;SANTA ELENA;SANTA ELENA;RURAL;2;4;6;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;SÁBADO;13:00 A 13:59;SANTA ELENA;SANTA ELENA;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;01:00 A 01:59;MANABÍ;MANTA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;18:00 A 18:59;LOS RÍOS;BABAHOYO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;05:00 A 05:59;GUAYAS;BALAO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;03:00 A 03:59;AZUAY;CUENCA;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;SÁBADO;08:00 A 08:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;08:00 A 08:59;CHIMBORAZO;CUMANDA;RURAL;0;0;0;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;SÁBADO;05:00 A 05:59;GUAYAS;SANTA LUCIA;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;SÁBADO;15:00 A 15:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
AGOSTO;SÁBADO;01:00 A 01:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;PÉRDIDA DE PISTA;EMBRIAGUEZ O DROGA
AGOSTO;SÁBADO;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
AGOSTO;SÁBADO;08:00 A 08:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;EXCESO VELOCIDAD
AGOSTO;SÁBADO;21:00 A 21:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;1;1;ESTRELLAMIENTOS;EXCESO VELOCIDAD
AGOSTO;DOMINGO;02:00 A 02:59;TUNGURAHUA;AMBATO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;07:00 A 07:59;ZAMORA CHINCHIPE;YANTZAZA;RURAL;0;0;0;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;10:00 A 10:59;BOLÍVAR;GUARANDA;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;10:00 A 10:59;LOS RÍOS;QUEVEDO;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;21:00 A 21:59;ESMERALDAS;ATACAMES;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;17:00 A 17:59;MANABÍ;PORTOVIEJO;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;14:00 A 14:59;CARCHI;MONTUFAR;RURAL;0;4;4;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;02:00 A 02:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;2;2;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;23:00 A 23:59;GUAYAS;MILAGRO;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;DOMINGO;16:00 A 16:59;LOS RÍOS;BABAHOYO;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;16:00 A 16:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;21:00 A 21:59;GUAYAS;NARANJAL;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;11:00 A 11:59;EL ORO;PASAJE;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;22:00 A 22:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;DOMINGO;03:00 A 03:59;GUAYAS;NARANJAL;RURAL;0;0;0;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;DOMINGO;04:00 A 04:59;GUAYAS;MILAGRO;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
AGOSTO;DOMINGO;03:00 A 03:59;GUAYAS;NARANJAL;RURAL;0;1;1;CAÍDA DE PASAJEROS;IMPRUDENCIA  DEL PEATÓN
AGOSTO;DOMINGO;07:00 A 07:59;EL ORO;PASAJE;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;09:00 A 09:59;LOS RÍOS;MONTALVO;RURAL;0;1;1;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;DOMINGO;02:00 A 02:59;GUAYAS;PEDRO CARBO;RURAL;0;2;2;PÉRDIDA DE PISTA;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;DOMINGO;05:00 A 05:59;GUAYAS;DURAN;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;03:00 A 03:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EMBRIAGUEZ O DROGA
AGOSTO;DOMINGO;14:00 A 14:59;AZUAY;CUENCA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;DOMINGO;16:00 A 16:59;LOS RÍOS;BABAHOYO;RURAL;0;1;1;PÉRDIDA DE PISTA;MAL ESTADO DE LA VÍA
AGOSTO;LUNES;13:00 A 13:59;CAÑAR;CAÑAR;RURAL;2;5;7;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;19:00 A 19:59;ESMERALDAS;RIOVERDE;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;23:00 A 23:59;GUAYAS;BALZAR;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;17:00 A 17:59;AZUAY;CUENCA;RURAL;1;0;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;16:00 A 16:59;EL ORO;LAS LAJAS;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;17:00 A 17:59;GUAYAS;SANTA LUCIA;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;19:00 A 19:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;19:00 A 19:59;MANABÍ;PORTOVIEJO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;13:00 A 13:59;AZUAY;OÑA;RURAL;0;1;1;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;11:00 A 11:59;GUAYAS;NARANJAL;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;12:00 A 12:59;MANABÍ;PORTOVIEJO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;LUNES;16:00 A 16:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;00:00 A 00:59;TUNGURAHUA;PATATE;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;15:00 A 15:59;SUCUMBÍOS;PUTUMAYO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;15:00 A 15:59;BOLÍVAR;GUARANDA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;16:00 A 16:59;PICHINCHA;MEJIA;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;19:00 A 19:59;PICHINCHA;MEJIA;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;22:00 A 22:59;MORONA SANTIAGO;SANTIAGO;RURAL;0;0;0;CHOQUES;FACTORES CLIMÁTICOS
AGOSTO;MARTES;12:00 A 12:59;LOS RÍOS;VINCES;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;06:00 A 06:59;LOS RÍOS;QUEVEDO;RURAL;0;1;1;PÉRDIDA DE PISTA;FACTORES CLIMÁTICOS
AGOSTO;MARTES;18:00 A 18:59;GUAYAS;BALAO;RURAL;0;0;0;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;18:00 A 18:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;ATROPELLOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;22:00 A 22:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;16:00 A 16:59;GUAYAS;EL TRIUNFO;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;13:00 A 13:59;GUAYAS;SAN JACINTO DE YAGUACHI;RURAL;0;2;2;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;13:00 A 13:59;GUAYAS;MILAGRO;RURAL;0;2;2;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;14:00 A 14:59;GUAYAS;GUAYAQUIL;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;12:00 A 12:59;AZUAY;SANTA ISABEL;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;MARTES;13:00 A 13:59;AZUAY;CUENCA;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;13:00 A 13:59;LOS RÍOS;BABAHOYO;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;09:00 A 09:59;AZUAY;CUENCA;RURAL;0;1;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;06:00 A 06:59;LOS RÍOS;BUENA FE;RURAL;0;1;1;ROZAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;08:00 A 08:59;GUAYAS;GUAYAQUIL;RURAL;0;3;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;00:00 A 00:59;GUAYAS;SALITRE;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MARTES;00:00 A 00:59;ESMERALDAS;SAN LORENZO;RURAL;0;2;2;OTROS;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;MARTES;12:00 A 12:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;CHOQUES;EXCESO VELOCIDAD
AGOSTO;MARTES;08:00 A 08:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;00:00 A 00:59;LOS RÍOS;VENTANAS;RURAL;1;0;1;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;12:00 A 12:59;BOLÍVAR;SAN MIGUEL;RURAL;0;0;0;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;07:00 A 07:59;TUNGURAHUA;BAÑOS DE AGUA SANTA;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;13:00 A 13:59;TUNGURAHUA;BAÑOS DE AGUA SANTA;RURAL;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;21:00 A 21:59;CAÑAR;CAÑAR;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;18:00 A 18:59;EL ORO;EL GUABO;RURAL;0;1;1;OTROS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;23:00 A 23:59;LOS RÍOS;BUENA FE;RURAL;0;1;1;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;MIÉRCOLES;11:00 A 11:59;GUAYAS;SALITRE;RURAL;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;13:00 A 13:59;MANABÍ;SANTA ANA;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;15:00 A 15:59;SANTA ELENA;SANTA ELENA;RURAL;0;3;3;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;12:00 A 12:59;MANABÍ;CHONE;RURAL;0;1;1;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;09:00 A 09:59;GUAYAS;NARANJAL;RURAL;0;0;0;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;06:00 A 06:59;LOS RÍOS;BABAHOYO;RURAL;0;1;1;VOLCAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;05:00 A 05:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;1;1;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;03:00 A 03:59;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;RURAL;0;0;0;CHOQUES;MAL REBASAMIENTO INVADIR CARRIL
AGOSTO;MIÉRCOLES;13:00 A 13:59;LOJA;LOJA;RURAL;0;0;0;ESTRELLAMIENTOS;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;MIÉRCOLES;04:00 A 04:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;ESTRELLAMIENTOS;MAL ESTADO DE LA VÍA
AGOSTO;MIÉRCOLES;04:00 A 04:59;PICHINCHA;DISTRITO METROPOLITANO DE QUITO;RURAL;0;0;0;OTROS;NO RESPETA LAS SEÑALES DE TRÁNSITO
AGOSTO;MIÉRCOLES;17:00 A 17:59;LOS RÍOS;BABAHOYO;RURAL;0;0;0;CHOQUES;NO RESPETA LAS SEÑALES DE TRÁNSITO
AGOSTO;JUEVES;01:00 A 01:59;PICHINCHA;MEJIA;RURAL;1;2;3;CHOQUES;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
AGOSTO;JUEVES;02:00 A 02:59;NAPO;QUIJOS;RURAL;1;16;17;PÉRDIDA DE PISTA;IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
